,url,title,total_score,text,price,category,aspects
0,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,"hướng dẫn viên siêu thân thiện uni đã làm cho chuyến đi đáng giá và có quang cảnh đẹp, mặc dù chèo thuyền không có vây là một thử thách thực sự, với ván chỉ được bơm căng một nửa và mái chèo bị hỏng. thiết bị chắc chắn cần được nâng cấp với mức giá tour là 800k cho hai người.",,tour,"{'PRICE': 'POSITIVE', 'ENVIRONMENT#SCENERY': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE', 'EXPERIENCE#ACTIVITY': 'POSITIVE'}"
1,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,nên đi vào thời điểm mùa khô . có tua 5 am 8am 2pm . hướng dẫn viên dễ thương đường xuống chỗ chèo là đường đất . khoảng 300m một hoạt động thể thao tuyệt vời . có thuyên đơn và đôi . vào trong sâu mạng sẽ yếu nếu ai đó muốn nghe nhạc hãy tải nhạc về . thời tiết dễ chịu .,,tour,"{'SERVICE#STAFF': 'POSITIVE', 'EXPERIENCE#ACTIVITY': 'POSITIVE'}"
2,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,rất tốt,,tour,{}
3,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,hướng dẫn tuyệt vời và tour chèo thuyền kayak tuyệt đẹp!,,tour,"{'SERVICE#STAFF': 'POSITIVE', 'EXPERIENCE#ACTIVITY': 'POSITIVE'}"
4,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,"thực sự thích chuyến đi này. hồ rất đẹp và thực sự đáng để khám phá. mặc dù có chút gió, nhưng chèo thuyền không quá khó. chúng tôi đã mang theo một chiếc thuyền kayak và một ván chèo. hướng dẫn viên của chúng tôi thực sự tốt bụng anh ấy nói tiếng anh rất tuyệt để chúng tôi có thể tìm hiểu thêm nhiều điều về đà lạt và ẩm thực việt nam. anh ấy cũng pha cà phê rất ngon sau đó, một kết thúc hoàn hảo cho một chuyến đi tuyệt vời. tôi thực sự muốn giới thiệu!",,tour,"{'EXPERIENCE#ACTIVITY': 'NEUTRAL', 'SERVICE#STAFF': 'POSITIVE'}"
5,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,trải nghiệm tuyệt vời! gon là một hướng dẫn viên du lịch thân thiện! đề xuất cho tất cả mọi người trải nghiệm săn mây!,,tour,"{'EXPERIENCE#ACTIVITY': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE'}"
6,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,có rất nhiều niềm vui chèo thuyền kayak với những người này! hướng dẫn của chúng tôi jun là tốt nhất! cảm ơn rất nhiều vì những khoảng thời gian vui vẻ.,,tour,"{'EXPERIENCE#ACTIVITY': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE'}"
7,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,"dạo những năm gần đây thì đà lạt có nở rộ lên trào lưu chèo sup tại hồ tuyền lâm. bản thân mình cực kỳ hứng thú với bộ môn này vì chèo sup dễ hơn chèo các loại phương tiện di chuyển trên sông khác và được chèo trong thời tiết lạnh của đà lạt thì phải nói là tuyệt vời ở chỗ chèo sup của bạn này có giá là 400k cho 1 người 1 sup và có bạn hướng dẫn đi cùng để chụp hình, giữ đồ và làm các công tác hỗ trợ khác. sau khi chèo mệt người thì mình sẽ được bạn cho uống cacao hoặc cà phê nóng để làm ấm lại cơ thể tổng quan với giá tiền như thế này thì mình cảm thấy rất xứng đáng và muốn được trải nghiệm mỗi khi đến đà lạt",,tour,"{'LOCATION': 'POSITIVE', 'PRICE': 'POSITIVE', 'SERVICE#STAFF': 'POSITIVE', 'EXPERIENCE#ACTIVITY': 'POSITIVE'}"
8,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,"mới hỏi tư vấn nhưng nhân viên có vẻ không hề nhiệt tình chút nào. cũng muốn đi thử mà kiểu hỏi mà người ta không muốn rep, buồn luôn.",,tour,{'SERVICE#STAFF': 'NEGATIVE'}
9,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,cảm ơn phát! đặt phòng vào phút cuối vào một ngày mưa và anh ấy đã đi bằng mọi cách. chụp những bức ảnh tuyệt vời của chúng tôi và hiển thị xung quanh hồ. và còn gì tuyệt vời hơn bánh quy và sô cô la nóng để kết thúc! khuyến khích!,,tour,"{'SERVICE#STAFF': 'POSITIVE', 'EXPERIENCE#ACTIVITY': 'POSITIVE'}"
10,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,"bình minh rất đẹp, tôi khuyên bạn nên bắt đầu hoạt động lúc 5 giờ sáng. kèm theo rượu.",,tour,"{'ENVIRONMENT#SCENERY': 'POSITIVE', 'EXPERIENCE#ACTIVITY': 'NEUTRAL'}"
11,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,mấy bạn hướng dẫn viên dễ thương,,tour,{'SERVICE#STAFF': 'POSITIVE'}
12,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,bạn phải đặt chỗ qua klook và chèo thuyền kayak vào sáng sớm.,,tour,{'EXPERIENCE#ACTIVITY': 'NEUTRAL'}
13,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,"gia đình tôi và tôi rất thích chuyến tham quan chèo thuyền kayak đặt trên klook , hướng dẫn viên finn của chúng tôi rất thân thiện và hữu ích bất chấp rào cản ngôn ngữ. anh ấy đưa chúng tôi đến trang trại hoa oải hương và chụp những bức ảnh và video đẹp về chúng tôi. kết thúc chuyến tham quan, anh ấy pha cà phê ngon cho chúng tôi muốn giới thiệu!",,tour,"{'SERVICE#STAFF': 'POSITIVE', 'EXPERIENCE#ACTIVITY': 'NEUTRAL'}"
14,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,"địa điểm cách trung tâm khoảng 10km, đi cá nhân hay theo đoàn đều có hướng dẫn viên đi theo hỗ trợ và chụp ảnh giúp. giá cả tầm 600k người, ở đl chỉ có 2 đơn vị khai thác và đồng giá này. trải nghiệm rất chill",,tour,"{'LOCATION': 'POSITIVE', 'SERVICE#STAFF': 'NEUTRAL', 'EXPERIENCE#ACTIVITY': 'POSITIVE', 'PRICE': 'NEUTRAL'}"
15,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,vui,,tour,{}
16,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,"ai đi đà lạt mà muốn vận động thì cứ đến đây, có hướng dẫn viên chỉ rất tận tình, đáng trải nghiệm",,tour,"{'SERVICE#STAFF': 'POSITIVE', 'EXPERIENCE#ACTIVITY': 'POSITIVE'}"
