,url,title,total_score,text,price,category
0,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,"Hướng dẫn viên siêu thân thiện (Uni) đã làm cho chuyến đi đáng giá và có quang cảnh đẹp, mặc dù chèo thuyền không có vây là một thử thách thực sự, với ván chỉ được bơm căng một nửa và mái chèo bị hỏng. Thiết bị chắc chắn cần được nâng cấp với mức giá tour là 800k cho hai người.",,tour_renting
1,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,"Nên đi vào thời điểm mùa khô .
Có tua 5 am 8am 2pm .
Hướng dẫn viên dễ thương
Đường xuống chỗ chèo là đường đất .
Khoảng 300m
Một hoạt động thể thao tuyệt vời .
Có thuyên đơn và đôi .
Vào trong sâu mạng sẽ yếu nếu ai đó muốn nghe nhạc hãy tải nhạc về .
Thời tiết dễ chịu .",,tour_renting
2,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,Rất tốt,,tour_renting
3,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,Hướng dẫn tuyệt vời và tour chèo thuyền kayak tuyệt đẹp!,,tour_renting
4,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,"Thực sự thích chuyến đi này. Hồ rất đẹp và thực sự đáng để khám phá. Mặc dù có chút gió, nhưng chèo thuyền không quá khó. Chúng tôi đã mang theo một chiếc thuyền kayak và một ván chèo. Hướng dẫn viên của chúng tôi thực sự tốt bụng - anh ấy nói tiếng Anh rất tuyệt để chúng tôi có thể tìm hiểu thêm nhiều điều về Đà Lạt và Ẩm thực Việt Nam. Anh ấy cũng pha cà phê rất ngon sau đó, một kết thúc hoàn hảo cho một chuyến đi tuyệt vời. Tôi thực sự muốn giới thiệu!",,tour_renting
5,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,Trải nghiệm tuyệt vời! GON là một hướng dẫn viên du lịch thân thiện! Đề xuất cho tất cả mọi người trải nghiệm săn mây! 🇻🇳🙆🏻‍♀️,,tour_renting
6,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,Có rất nhiều niềm vui chèo thuyền kayak với những người này! Hướng dẫn của chúng tôi Jun là tốt nhất! Cảm ơn rất nhiều vì những khoảng thời gian vui vẻ.,,tour_renting
7,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,"Dạo những năm gần đây thì đà lạt có nở rộ lên trào lưu chèo Sup tại hồ tuyền lâm. Bản thân mình cực kỳ hứng thú vs bộ môn này vì chèo sup dễ hơn chèo các loại phương tiện di chuyển trên sông khác và được chèo trong thời tiết lạnh của đà lạt thì phải nói là tuyệt vời
Ở chỗ chèo sup của bạn này có giá là 400k cho 1 người 1 Sup và có bạn hướng dẫn đi cùng để chụp hình, giữ đồ và làm các công tác hỗ trợ khác. Sau khi chèo mệt xong thì mình sẽ đc bạn cho uống cacao hoặc cà phê nóng để làm ấm lại cơ thể
Tổng quan với giá tiền như thế này thì mình cảm thấy rất xứng đáng và muốn đc trải nghiệm mỗi khi đến đà lạt",,tour_renting
8,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,"Mới hỏi tư vấn nhưng nhân viên có vẻ ko hề nhiệt tình chút nào. Cũng muốn đi thử mà kiểu hỏi mà ngta ko muốn rep, buồn luôn.",,tour_renting
9,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20ch%C3%A8o%20thuy%E1%BB%81n%20kayak-%20SUP&query_place_id=ChIJl0fxDV0VcTERuv-Q9I9xa3I,bến chèo thuyền kayak- sup,4.6,Cảm ơn Phát! Đặt phòng vào phút cuối vào một ngày mưa và anh ấy đã đi bằng mọi cách. Chụp những bức ảnh tuyệt vời của chúng tôi và hiển thị xung quanh hồ. Và còn gì tuyệt vời hơn bánh quy và sô cô la nóng để kết thúc! KHUYẾN KHÍCH!,,tour_renting
